pairid,argid,propid_to,propid_from,text_to,text_from,relation,normarg_nneu2_4_0,normarg_nneu2_4_1,normarg_nneu2_4_2,normarg_nneu2_4_3
00196_15#00196_15_9,00196,00196_15,00196_15_9,Capitalism is the superior system to socialism.,"In capitalism, profit is made through exploitation.",-1,0.05761169657306124,0.4780596095604647,0.033552654604940946,0.4321048841294509
00246_7#00246_7_1,00246,00246_7,00246_7_1,The farming and consumption of veal is acceptable.,Veal and cattle production is a generally inefficient use of land,-1,0.02082608910559752,0.5556031226483523,0.03914911264169405,0.34400785229279435
00246_7#00246_7_2,00246,00246_7,00246_7_2,The farming and consumption of veal is acceptable.,Veal farming is wasteful of the growth potential of a baby cow.,-1,0.020575558558046762,0.5353345391708905,0.013578594507518476,0.36452570157015696
00246_7#00246_7_3,00246,00246_7,00246_7_3,The farming and consumption of veal is acceptable.,Veal farming is a good alternative to the slaughtering of unwanted calves,1,0.05258965710004867,0.6675954060119663,0.01850747910369638,0.23991836804996008
00246_7#00246_7_4,00246,00246_7,00246_7_4,The farming and consumption of veal is acceptable.,The inefficient land-use of veal is not a justification to ban veal.,1,0.08264190019995524,0.5457157815798908,0.05431193721874889,0.3839002708487106
00246_7#00246_7_5,00246,00246_7,00246_7_5,The farming and consumption of veal is acceptable.,"If cattle land-use is a problem, the markets are best for solving the problem.",1,0.20730818620473418,0.6418483566001368,0.06112876643097571,0.2428907792324636
00246_7#00246_7_7,00246,00246_7,00246_7_7,The farming and consumption of veal is acceptable.,Veal farming is an economically important industry that cannot be scrapped,1,0.016119798345320294,0.3758193685692366,0.04905571798646688,0.5261998611414906
00246_7#00246_7_8,00246,00246_7,00246_7_8,The farming and consumption of veal is acceptable.,If veal is forbidden in one country its often simply exported abroad.,1,0.024301012594369797,0.4122840292387349,0.02385561221448806,0.4800140515308747
00458_4#00458_4_1,00458,00458_4,00458_4_1,A no fly zone over Libya is a good idea.,No-fly zone justified against madman Gaddafi,1,0.2707343147693928,0.3818170966663214,0.04977921782388088,0.2296853608130491
00458_4#00458_4_2,00458,00458_4,00458_4_2,A no fly zone over Libya is a good idea.,No evidence that rebels would govern any better than Gaddafi,-1,0.0154833583322889,0.34567477514911776,0.043177433308068336,0.5116726722877528
00458_4#00458_4_3,00458,00458_4,00458_4_3,A no fly zone over Libya is a good idea.,No-fly zone could increase support for Gaddafi,-1,0.029451752091910095,0.7024005710798987,0.004739820586887588,0.1983414466852767
00458_4#00458_4_4,00458,00458_4,00458_4_4,A no fly zone over Libya is a good idea.,No fly zone in Libya prevents a massacre,1,0.01655335050836843,0.39380201239648926,0.0932711785477818,0.5043783101341832
00458_4#00458_4_5,00458,00458_4,00458_4_5,A no fly zone over Libya is a good idea.,West has responsibility to countering oppression.,1,0.04049698912253639,0.0009962326803441624,0.01408666916285656,0.0005912931444039288
00458_4#00458_4_6,00458,00458_4,00458_4_6,A no fly zone over Libya is a good idea.,No proof Libyan airforce fired on own people,-1,0.04095591772764335,0.4237753115774805,0.046556783207110417,0.4446840489902736
00458_4#00458_4_7,00458,00458_4,00458_4_7,A no fly zone over Libya is a good idea.,No-fly zone is an act of war; goes too far,-1,0.0735375233124293,0.3516101422885363,0.09914993713606052,0.5128293113522899
00458_4#00458_4_8,00458,00458_4,00458_4_8,A no fly zone over Libya is a good idea.,No-fly zone does not constitute military intervention.,1,0.03174398764200596,0.3957779855049125,0.09745506790555837,0.5170822946403808
00458_4#00458_4_9,00458,00458_4,00458_4_9,A no fly zone over Libya is a good idea.,People will suspect US in Libya regardless of no-fly zone,1,0.08813376236080996,0.4258016482626408,0.044179717349985305,0.4830196980464533
00460_7#00460_7_1,00460,00460_7,00460_7_1,Obama does deserve a second term.,Took major steps toward universal and stronger healthcare.,1,0.17259913662925022,0.2549649363545981,0.16963440437403746,0.25188766653563244
00460_7#00460_7_2,00460,00460_7,00460_7_2,Obama does deserve a second term.,Pushed investigation of excessive insurance rate hikes.,1,0.009807295960534616,0.050153550534729585,0.0069976072033489985,0.060291875840696924
00460_7#00460_7_3,00460,00460_7,00460_7_3,Obama does deserve a second term.,Republican Paul Ryan has provided an alternative to Obamacare.,-1,0.04556866100243089,0.6193861538066445,0.018446383034391393,0.2764818877317041
00460_7#00460_7_4,00460,00460_7,00460_7_4,Obama does deserve a second term.,Obamacare was a bad political move for Obama.,-1,0.04275795098535431,0.4820595587601094,0.0363933117462417,0.39834670923110005
00460_7#00460_7_5,00460,00460_7,00460_7_5,Obama does deserve a second term.,Individual mandate was conceived by conservatives.,1,0.004913823035382902,0.044099481698179496,0.003450689933881315,0.033675460915636536
00460_7#00460_7_6,00460,00460_7,00460_7_6,Obama does deserve a second term.,Provided emergency healthcare to laid off workers.,1,0.045286899361940115,0.07433357135003939,0.047850345076238573,0.07622774718860947
00460_7#00460_7_7,00460,00460_7,00460_7_7,Obama does deserve a second term.,"AFA only offers access to about 20,000 w/ pre-existing conditions.",-1,0.002283300463510891,0.033769323448150174,0.0022699057562864597,0.03377933680390668
00460_7#00460_7_8,00460,00460_7,00460_7_8,Obama does deserve a second term.,Affordable Care Act based off of Romneys plan in MA.,1,0.009332037977922336,0.11322273542194664,0.0073454974579398626,0.09217861665690207
00460_7#00460_7_9,00460,00460_7,00460_7_9,Obama does deserve a second term.,Repealed restrictions on life-saving embryonic stem cell research.,1,0.06791557391592404,0.0281521844036776,0.08636257863022032,0.025325864370621707
00505_5#00505_5_1,00505,00505_5,00505_5_1,The United States NSAs warrantless wiretapping program was justified.,FISA authorizes the Justice Department to obtain warrants from the secret Foreign Intelligence Surveillance Court (FISC) up to 72 hours after the beginning of the eavesdropping.,-1,0.19629404379612822,0.349884004141992,0.0690916507990939,0.494073102073781
00505_5#00505_5_3,00505,00505_5,00505_5_3,The United States NSAs warrantless wiretapping program was justified.,FISA blocked terrorist intelligence findings pre 9/11:,1,0.022294583310211624,0.3863831241774408,0.029465028156607658,0.4296104881200463
00505_5#00505_5_4,00505,00505_5,00505_5_4,The United States NSAs warrantless wiretapping program was justified.,"Specter 16 March, 2006 Statement on Introduced Bills:",1,0.03645654389402199,0.16577722366915942,0.01768009335253598,0.11613057977603301
00505_5#00505_5_6,00505,00505_5,00505_5_6,The United States NSAs warrantless wiretapping program was justified.,FISA was amended within the context of the emerging threat of terrorism:,-1,0.042391595987010325,0.3882424521227741,0.03599114219998465,0.3957729461262153
00505_5#00505_5_7,00505,00505_5,00505_5_7,The United States NSAs warrantless wiretapping program was justified.,Revealing sources and methods:,1,0.038482729235006355,0.2707888557760655,0.021380898507128952,0.3545571094153406
00648_5#00648_5_1,00648,00648_5,00648_5_1,The $700 billion bailout plan for the 2008 US financial crisis is a good idea.,Financial crisis requires and justifies strong executive powers.,1,0.1576865201133549,0.18345896125514805,0.02115620569515209,0.73066574628369
00648_5#00648_5_2,00648,00648_5,00648_5_2,The $700 billion bailout plan for the 2008 US financial crisis is a good idea.,Paulson Plan does not allow for enough Congressional oversight,-1,0.03789077970951911,0.4063668876218413,0.04915695873361814,0.4858509822140649
00648_5#00648_5_3,00648,00648_5,00648_5_3,The $700 billion bailout plan for the 2008 US financial crisis is a good idea.,$700b bailout includes oversight/transparency,1,0.1219230530080722,0.675258982168796,0.02124500270978824,0.21836154584551354
00648_5#00648_5_4,00648,00648_5,00648_5_4,The $700 billion bailout plan for the 2008 US financial crisis is a good idea.,$700b plan gives unconstitutionally broad power to Treasury,-1,0.04083212384457351,0.3156750096842285,0.062316131068090815,0.601437764083712
00696_6#00696_6_1,00696,00696_6,00696_6_1,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,Cap-and-trade would cause job loss.,-1,0.010482108887631267,0.3349770257028421,0.018329963678392586,0.6018987844009195
00696_6#00696_6_10,00696,00696_6,00696_6_10,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A carbon tax is more predictable and less volatile than a cap-and-trade system.,-1,0.02276436842557315,0.48134722674221214,0.02028867197855379,0.4249875038574867
00696_6#00696_6_11,00696,00696_6,00696_6_11,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,The negative economic effects of a cap-and-trade system would be larger than its environmental benefits:,-1,0.021887979854800246,0.372460238984184,0.01200539360142483,0.5572750059891822
00696_6#00696_6_12,00696,00696_6,00696_6_12,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,Cap-and-trade is more flexible in the interconnected global economy.,1,0.029897563675593944,0.6645277906736156,0.011545539828960675,0.2784952606893212
00696_6#00696_6_13,00696,00696_6,00696_6_13,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,The consensus among economists is that a carbon tax is the better approach.,-1,0.10549721513575208,0.6902392326369005,0.03238303753917886,0.24861726007986704
00696_6#00696_6_15,00696,00696_6,00696_6_15,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A cap-and-trade system is complicated and entails substantial administrative costs.,-1,0.01877653352610664,0.4961591234795445,0.01919432647519746,0.43535448133397703
00696_6#00696_6_2,00696,00696_6,00696_6_2,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A cap-and-trade system incentivizes reductions in carbon emissions where it can be done most efficiently.,1,0.03587591748102828,0.6867735469783738,0.0116543149413933,0.2586835201545296
00696_6#00696_6_3,00696,00696_6,00696_6_3,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A carbon tax would be more efficient.,-1,0.07089485168493981,0.7177275329146167,0.01858277612316038,0.2236898784482018
00696_6#00696_6_5,00696,00696_6,00696_6_5,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A cap-and-trade system would be harder on government budgets.,-1,0.024640923901534596,0.4185671162888671,0.020063864087113126,0.510181911801311
00696_6#00696_6_6,00696,00696_6,00696_6_6,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A carbon tax would damage an economy.,1,0.013761622283073302,0.35856804262792547,0.021306218823931168,0.567822578214021
00696_6#00696_6_7,00696,00696_6,00696_6_7,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,An effective cap-and-trade system helps reduce economic costs caused by carbon emissions.,1,0.03330508835048681,0.7076590505636836,0.010185814789542441,0.24563443143720964
00696_6#00696_6_9,00696,00696_6,00696_6_9,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A carbon tax would not damage an economy.,-1,0.017063420416887264,0.5196623034985264,0.02733462185283117,0.41043617145057254
00767_4#00767_4_1,00767,00767_4,00767_4_1,"Big, liberal government is better than small, conservative government.",Big government diverts money from more productive uses,-1,0.0483487052613024,0.3977316129581426,0.031477897027693436,0.46543713886330434
00767_4#00767_4_2,00767,00767_4,00767_4_2,"Big, liberal government is better than small, conservative government.",Big government invites corporate special interests,-1,0.06166113785518189,0.4969320101612243,0.03949895035870296,0.3658698287157407
00767_4#00767_4_3,00767,00767_4,00767_4_3,"Big, liberal government is better than small, conservative government.",It is a myth that government impedes growth,1,0.011355614294638588,0.41331944227839207,0.011320398643002064,0.42120452439871253
00767_4#00767_4_4,00767,00767_4,00767_4_4,"Big, liberal government is better than small, conservative government.",Government can partner with private sector to foster business,1,0.03734980759377241,0.4812013829166554,0.027108589914407063,0.35286729844634057
00767_4#00767_4_5,00767,00767_4,00767_4_5,"Big, liberal government is better than small, conservative government.",History shows economic gains from govt intervention,1,0.01802865188800627,0.1968559343252248,0.0109420402178361,0.13983647256119203
00767_4#00767_4_6,00767,00767_4,00767_4_6,"Big, liberal government is better than small, conservative government.",Big government helps stimulate economic growth,1,0.043161314777567454,0.5305853506206053,0.025402092887975816,0.3257838950093156
00767_4#00767_4_7,00767,00767_4,00767_4_7,"Big, liberal government is better than small, conservative government.",Small governments have higher per capita income,-1,0.04126552338634268,0.4325641253880363,0.04178250030967864,0.4374533130894942
00817_3#00817_3_1,00817,00817_3,00817_3_1,Education vouchers are good public policy.,"Vouchers give poor a choice of schools, lower inequality",1,0.0599519157134476,0.4860445516451908,0.012458709460019233,0.44519970115353924
00817_3#00817_3_2,00817,00817_3,00817_3_2,Education vouchers are good public policy.,Voucher combat cultural genocide occurring in public schools.,1,0.08175536827191379,0.6989981166780302,0.017732497220027114,0.19923467369692555
