pairid,argid,propid_to,propid_from,text_to,text_from,relation,nli_50K_ent,nli_50K_con,nli_50K_neu
00930_7#00930_7_17,00930,00930_7,00930_7_17,A guest worker immigration reform program is a good idea for the United States...,"Philip Martin of UC Davis and Michael Teitelbaum, The Mirage of Mexican Guest Workers, Nov/Dec 2001 Foreign Affairs.",-1,0.002409972483292222,0.04121842607855797,0.9563714861869812
00930_4#00930_4_19,00930,00930_4,00930_4_19,A guest worker immigration reform program is a good idea for the United States...,"Philip Martin of UC Davis and Michael Teitelbaum, The Mirage of Mexican Guest Workers, Nov/Dec 2001 Foreign Affairs.",-1,0.002409972483292222,0.04121842607855797,0.9563714861869812
00930_4#00930_4_24,00930,00930_4,00930_4_24,A guest worker immigration reform program is a good idea for the United States...,"Philip Martin of UC Davis and Michael Teitelbaum, The Mirage of Mexican Guest Workers, Nov/Dec 2001 Foreign Affairs.",-1,0.002409972483292222,0.04121842607855797,0.9563714861869812
00397_1#00397_1_1,00397,00397_1,00397_1_1,This House believes that Facebook does more harm than good.,"Many Facebook users don""t understand the privacy implications of allowing news feeds (Therefore, News Feed should be an opt-in rather than an opt-out function)",1,0.00032241991721093655,0.002108614658936858,0.9975690245628357
01211_3#01211_3_21,01211,01211_3,01211_3_21,Web 2.0 citizen journalism is having a positive effect worldwide.,"The new models ""long tail"" allows for everything to be presented and then for a more accurate determination of what is ""actually popular"" to be made:",-1,0.001161277061328292,0.0012419038685038686,0.997596800327301
00930_6#00930_6_10,00930,00930_6,00930_6_10,A guest worker immigration reform program is a good idea for the United States...,"Philip Martin of UC Davis and Michael Teitelbaum, The Mirage of Mexican Guest Workers, Nov/Dec 2001 Foreign Affairs.",-1,0.002409972483292222,0.04121842607855797,0.9563714861869812
00527_1#00527_1_10,00527,00527_1,00527_1_10,Pluto is a Planet. It was not properly classified as a dwarf-planet in 2006.,"A ""planet"" needs to dominate its locality, and that this was the primary justification for the IAUs demotion of Pluto:",-1,0.10213739424943924,0.2548728585243225,0.6429896950721741
00505_2#00505_2_4,00505,00505_2,00505_2_4,The United States NSAs warrantless wiretapping program was justified.,The 2004 Hamdi ruling does not support the case that the AUMF gave the President the right to engage in the NSA wiretapping program:,-1,0.010649600066244602,0.012556747533380985,0.976793646812439
01270_2#01270_2_7,01270,01270_2,01270_2_7,The United States NSAs warrantless wiretapping program was justified.,The 2004 Hamdi ruling does not support the case that the AUMF gave the President the right to engage in the NSA wiretapping program:,-1,0.010649600066244602,0.012556747533380985,0.976793646812439
00979_2#00979_2_5,00979,00979_2,00979_2_5,Evolution is fact rather than fiction.,"We""re not saying that species never go through any changes whatsoever (microevolution), we""re only arguing that it is impossible for really drastic changes to happen.",-1,0.1618920862674713,0.09300100803375244,0.7451068758964539
00691_1#00691_1_5,00691,00691_1,00691_1_5,A 700 mile fence on the US-Mexico border is justified.,The Mexican Army has entered the US over 200 times without authorization.  Foreign policy could only be helped if these were to stop[11][12],1,0.0021060085855424404,0.13565492630004883,0.8622390031814575
00696_5#00696_5_5,00696,00696_5,00696_5_5,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,"A cap-and-trade system is certain to reduce emissions, which is important in context of the global warming crisis:",1,0.0006711420137435198,0.010514509864151478,0.9888142943382263
00696_5#00696_5_9,00696,00696_5,00696_5_9,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A cap-and-trade system is vulnerable to companies tricking the system by polluting heavily before the system begins:,-1,0.0008883358095772564,0.03645530343055725,0.9626563787460327
00791_2#00791_2_15,00791,00791_2,00791_2_15,Atheism is a sound (un)religious philosophy in the modern world.,"When atheists criticise religions for the largely negative impact atheism has had on society, they are overlooking their own negative impact.",-1,0.001551874098367989,0.9565485119819641,0.04189959168434143
00930_8#00930_8_4,00930,00930_8,00930_8_4,A guest worker immigration reform program is a good idea for the United States...,"A Guest Worker program ""would free up enforcement and border-control resources to focus on protecting the American homeland from terrorist attack.""",1,0.16327379643917084,0.0025621422100812197,0.834164023399353
00930_9#00930_9_5,00930,00930_9,00930_9_5,A guest worker immigration reform program is a good idea for the United States...,"Rep. Jim Kolbe, Sen. John McCain, Rep. Jeff Flake introduced a guest-worker bill in 2003.",1,0.0014488938031718135,0.002813988830894232,0.9957370758056641
00461_2#00461_2_5,00461,00461_2,00461_2_5,Evolution is fact rather than fiction.,"We""re not saying that species never go through any changes whatsoever (microevolution), we""re only arguing that it is impossible for really drastic changes to happen.",-1,0.1618920862674713,0.09300100803375244,0.7451068758964539
01185_2#01185_2_10,01185,01185_2,01185_2_10,Atheism is a sound (un)religious philosophy in the modern world.,"When atheists criticise religions for the largely negative impact atheism has had on society, they are overlooking their own negative impact.",-1,0.001551874098367989,0.9565485119819641,0.04189959168434143
00527_1#00527_1_3,00527,00527_1,00527_1_3,Pluto is a Planet. It was not properly classified as a dwarf-planet in 2006.,The new definition of a planet adopted by the IAU was needed and that it is much more scientific than anything before it:,-1,0.002456468064337969,0.11090835183858871,0.8866351842880249
00696_6#00696_6_2,00696,00696_6,00696_6_2,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,A cap-and-trade system incentivizes reductions in carbon emissions where it can be done most efficiently.,1,0.0286510419100523,0.1054239347577095,0.8659249544143677
01278_4#01278_4_7,01278,01278_4,01278_4_7,We would be more secure if military expenditures were replaced with better management of our planets resources.,Food insecurty is a main reason for popular uprisings taking place in a number of countries in early 2011.,1,0.0023863976821303368,0.06645083427429199,0.9311627745628357
00626_3#00626_3_2,00626,00626_3,00626_3_2,Developed countries do owe a debt to developing world over climate change.,"The developed countries have contributed about 70% of the emissions responsible for climate change, yet the developing world is feeling about three quarters of the effects.",1,0.007492403965443373,0.0013909705448895693,0.9911166429519653
00537_8#00537_8_2,00537,00537_8,00537_8_2,The Second Amendment does confer an individual right to bear arms.,"If the concern was to have a militia for national security or to combat tyranny, the collective meaning of ""keep"" would make sense.",-1,0.004142534453421831,0.06582407653331757,0.9300334453582764
00915_4#00915_4_1,00915,00915_4,00915_4_1,The United States NSAs warrantless wiretapping program was justified.,"The Supreme Court has long held that the Fourth Amendment allows warrantless searches where special needs, beyond the normal need for law enforcement"" exist",1,0.0010499934433028102,0.007470487616956234,0.9914793968200684
00841_2#00841_2_6,00841,00841_2,00841_2_6,Military tribunals in the US were justified.,"United States v. Mendoza-Lopez - An example of Court intervention in a matter pertaining to ""criminal sanctions"" in an area where it has historically shown restraint.",-1,0.003403168171644211,0.37575000524520874,0.6208468079566956
00578_10#00578_10_11,00578,00578_10,00578_10_11,Global warming is chiefly caused by humans not by natural phenomenon.,"The mid-Holecene warming 6,000 years ago was part of astronomical forcings that can""t explain the extent of todays warming.",1,0.001851788954809308,0.04706646129488945,0.9510818123817444
00696_5#00696_5_16,00696,00696_5,00696_5_16,A cap-and-trade system is preferable to a carbon tax in reducing carbon emissions.,"A carbon tax obligates participation, whereas participating in a cap-and-trade system is largely optional:",-1,0.0052361381240189075,0.01647571660578251,0.9782880544662476
00791_2#00791_2_14,00791,00791_2,00791_2_14,Atheism is a sound (un)religious philosophy in the modern world.,"Atheists criticise religious people for evangelising and ""attempting to convert people"", however, they do the same.",-1,0.004103715531527996,0.7221806049346924,0.27371567487716675
00930_1#00930_1_11,00930,00930_1,00930_1_11,A guest worker immigration reform program is a good idea for the United States...,"""The [guest worker] bill gives these temporary workers some preferential rights that American citizen workers do not have.""",-1,0.031582899391651154,0.0031605365220457315,0.9652565121650696
00930_1#00930_1_8,00930,00930_1,00930_1_8,A guest worker immigration reform program is a good idea for the United States...,"Asa Hutchinson, Undersectretary for Border and Transportation Security in a 2004 Senate hearing on Bushs guest worker proposal",1,0.004195641726255417,0.006467778701335192,0.9893366098403931
01115_1#01115_1_11,01115,01115_1,01115_1_11,The Bible is a completely accurate source and the inspired word of God.,"The Bible implies to the modern reader that Jesus knew the true shape of the Earth, a fact that none of his contemporaries had guessed.",1,0.012019094079732895,0.25884515047073364,0.7291357517242432
